carto_id;NOM_DISPOSITIF;ADRESSE;CODE_POSTAL;VILLE;COM_CODE;COM_NOM;EPCI_CORRE;ADRESSE_COMPLETE;TYPE_STRUCTURE;HORAIRES;INFOS;N_TEL;MAIL;WEBSITE;SERVICES;ACCES;lat;lon;;;;
carto_id_244;Mission locale Hericourt-Villersexel;11 rue de la tuilerie;70400;Hericourt;;Hericourt;COMCOM DU PAYS DE VILLERSEXEL;11 rue de la tuilerie 70400 Hericourt;collectivite;;;03 84 46 58 03;;catherine.locatelli@milobfc.fr;;;47,572184;6,756945;;;;
carto_id_245;Association des parents d'élèves du college;15 rue des vignes;70110;Villersexel;;Villersexel;COMCOM DU PAYS DE VILLERSEXEL;15 rue des vignes 70110 Villersexel;association;;;;;;;;47,554249;6,443236;;;;
carto_id_246;Association culturelle et sportive du primaire;231 rue du 13 septembre 1944;70110;Villersexel;;Villersexel;COMCOM DU PAYS DE VILLERSEXEL;231 rue du 13 septembre 1944 70110 Villersexel;association;;;03 84 20 33 39;;;;;47,548695;6,434682;;;;
carto_id_247;MAS Guy de Moustier;158 rue de Martiney;70110;Villersexel;;Villersexel;COMCOM DU PAYS DE VILLERSEXEL;158 rue de Martiney 70110 Villersexel;;;;03 84 63 48 00;;guydemoustier@ahs-fc.fr;;;47,545403;6,428681;;;;
carto_id_248;Ehpad Griboulard;441 rue du 13 septembre 1944;70110;Villersexel;;Villersexel;COMCOM DU PAYS DE VILLERSEXEL;441 rue du 13 septembre 1944 70110 Villersexel;;;;03 84 20 53 82;;;;;47,547218;6,432218;;;;
carto_id_249;Fondation de Grammont (EHPAD);205 Rue de l'Hopital;70110;Villersexel;;Villersexel;COMCOM DU PAYS DE VILLERSEXEL;205 Rue de l'Hopital 70110 Villersexel;;;;03 84 20 50 98;;;;;47,552761;6,437046;;;;
carto_id_250;EPN centre-ville Médiathèque Pierre Bayle ;27  Rue de la république;25000;Besançon;25056;Besançon;;27  Rue de la république 25000 Besançon;espnum;1;Sallel EPN + postes en libre accés dans la bibliothèque;03 81 87 84 27;epn@besancon.fr;https://epn.besancon.fr/;accomp_demarches-ateliers_formations-tierslieux_cowork-;adapt_handicap-acces_libre-itinerance-acces_payant-;47,240643;6,027425;;;;
carto_id_251;EPN Montrapon Centre Pierre deCoubertin;1  Place de Coubertin;25000;Besançon;25056;Besançon;;1  Place de Coubertin 25000 Besançon;espnum;1;Dans le centre Pierre de Coubertin;03 81 87 84 27;epn@besancon.fr;https://epn.besancon.fr;accomp_demarches-ateliers_formations-tierslieux_cowork-;adapt_handicap-acces_libre-itinerance-acces_payant-;47,247319;6,000329;;;;
carto_id_252; EPN Planoise Centre Nelson Mandela;13  Avenue de Ile de France;25000;Besançon;25056;Besançon;;13  Avenue de Ile de France 25000 Besançon;espnum;1;Dans le centre Mandela;03 81 87 84 27 ;epn@besancon.fr;https://epn.besancon.fr;accomp_demarches-ateliers_formations-tierslieux_cowork-;adapt_handicap-acces_libre-itinerance-acces_payant-;47,221033;5,967143;;;;
carto_id_253;Maison de quartier Grette - Butte;31 bis  Avenue Général Brulard;25000;Besançon;25056;Besançon;;31 bis  Avenue Général Brulard 25000 Besançon;collectivite;0;;03 81 87 82 40 ;grette.mdq@besancon.fr;https://besancon.fr;accomp_demarches-ateliers_formations-tierslieux_cowork-;adapt_handicap-acces_libre-itinerance-acces_payant-;47,227704;6,005296;;;;
carto_id_254;Maison de quartier Bains-Douches;1  Rue de l'école;25000;Besançon;25056;Besançon;;1  Rue de l'école 25000 Besançon;collectivite;0;;03 81 41 57 58 ;;https://besancon.fr;accomp_demarches-ateliers_formations-tierslieux_cowork-;adapt_handicap-acces_libre-itinerance-acces_payant-;47,240309;6,019177;;;;
carto_id_255;MJC Clairs-Soleils;67 E  Rure de Chalzeule;25000;Besançon;25000;Besançon;;67 E  Rure de Chalzeule 25000 Besançon;association;0;;03 81 41 55 66;centresocial.clairsoleils@wabadoo.fr;http://www.mjc-besancon.fr/;accomp_demarches-ateliers_formations-tierslieux_cowork-;adapt_handicap-acces_libre-itinerance-acces_payant-;47,249479;6,051906;;;;
carto_id_256;FABLAB des Fabriques;10  Rue Picasso;25000;Besançon;25056;Besançon;GBM;10  Rue Picasso 25000 Besançon;espnum;1;;03 81 87 85 80;fablab@grandbesancon.fr;https://fablab.grandbesancon.fr;accomp_demarches-ateliers_formations-tierslieux_cowork-;adapt_handicap-acces_libre-itinerance-acces_payant-;47,219392;5,973724;;;;
carto_id_257;Maison France Services;10  rue Picasso;25000;Besançon;;Besançon;;10  rue Picasso 25000 Besançon;msap_mfs;;;;;https://www.grandbesancon.fr/demarche-administrative/la-maison-de-services-au-public-msap/;;;47,219392;5,973724;;;;
carto_id_258;Résidence autonomie les Hortensias;15  avenue de Bourgogne;25000;Besançon;;Besançon;;15  avenue de Bourgogne 25000 Besançon;collectivite;;;;;;;;47,22154;5,973505;;;;
carto_id_259;Résidence autonomie Le Marulaz;20  rue de Vignier;25000;Besançon;;Besançon;;20  rue de Vignier 25000 Besançon;collectivite;;;;;;;;47,240379;6,017482;;;;
carto_id_260;Résidence autonomie les Cèdres;2  Rue Kepler;25000;Besançon;;Besançon;;2  Rue Kepler 25000 Besançon;collectivite;;;;;;;;47,248522;5,995649;;;;
carto_id_261;Résidence autonomie les Lilas;7  Rue des Lilas;25000;Besançon;;Besançon;;7  Rue des Lilas 25000 Besançon;collectivite;;;;;;;;47,259629;6,043323;;;;
carto_id_262;CHRS AGORA espace résidentiel;2  rue Pierre Mesnage;25000;Besançon;;Besançon;;2  rue Pierre Mesnage 25000 Besançon;collectivite;;;;;;;;47,248859;5,996793;;;;
carto_id_263;CHRS Les Géraniums ;Rue Champrond;25000;Besançon;;Besançon;;Rue Champrond 25000 Besançon;collectivite;;;;;;;;47,24185;6,02141;;;;
carto_id_264;Bibliothèque municipal Louis Pergaud de Maîche ;Chemin de la Canissière ;25120;MAÎCHE;;Maîche;;Chemin de la Canissière  25120 MAÎCHE;biblioth_que;;Horaires : Mardi 13h30 – 18h30  Mercredi : 9h00 – 12h00 et 13h30 – 18h30  Vendredi : 13h30 – 18h30  Samedi : 9h00 – 12h00 – Pour l’instant  non accessible aux personnes handicapées  1 ordinateur en libre accès (pas d'assistance);03 81 64 18 61;bibliotheque@mairie-maiche.fr  ;https://maiche.bibenligne.fr;;;47,250961;6,795949;;;;
carto_id_265;Association Multimédia 777 ;Salle Bernard Clavel Château du Désert  7 chemin de la Canissière;25120;MAÎCHE;;Maîche;;Salle Bernard Clavel Château du Désert  7 chemin de la Canissière 25120 MAÎCHE;association;;Objet : cours d’informatique délivrés en salle Pergaud située au 1er étage du Château du Désert (pour l’instant non accessible aux personnes handicapées). - Coût : adhésion annuelle de 70 €uros pour accès à cours informatiques illimités en fonction des formations prévues. Les formations se créent selon la demande et le niveau des adhérents;06 20 36 66 91 ;contact@multimedia777.fr;http://multimedia777.fr/;;;47,250961;6,795949;;;;
carto_id_266;Espace France Service du Pays de Maiche;24 rue Montalembert;25120;MAICHE;25356;Maîche;;24 rue Montalembert 25120 MAICHE;collectivite;1;Accès internet en libre service  imprimante  scanner  photocopie  Accès aux sites des opérateurs partenaires (CAF  CPAM  MSA  DDFIP  Pôle Emploi…)   2 personnes à disposition du public pour un accompagnement à la réalisation des démarches administratives et quotidiennes ;03 81 64 17 06;franceservices@ccpm-maiche.com;;accomp_demarches-ateliers_formations-;adapt_handicap-acces_libre-itinerance-acces_payant-;47,2522;6,803809;;;;
carto_id_267;BIBLIOTHEQUE MUNICIPALE LOUIS PERGAUD;Chemin de la Canissière;25120;MAICHE;25356;Maîche;;Chemin de la Canissière 25120 MAICHE;biblioth_que;1;Horaires : 13h30 - 18h30  1 ordinateur en libre accès;03 81 64 18 61;bibliotheque@mairie-maiche.fr;https://maiche.bibenligne.fr;accomp_demarches-ateliers_formations-;adapt_handicap-acces_libre-itinerance-acces_payant-;47,250961;6,795949;;;;
carto_id_268;Médiathèque intercommunale Frasne-drugeon;3 rue de la gare ;25560;Frasne;;Frasne;1;3 rue de la gare  25560 Frasne;biblioth_que;1;1;03 81 38 32 93;mediatheque@frasnedrugeon-cfd.fr;www.frasnedrugeon-cfd.fr;accomp_demarches-ateliers_formations-;adapt_handicap-acces_libre-acces_payant-;46,856953;6,161394;;;;
carto_id_269;CCAS Frasne;2 rue de la gare;25560;Frasne;;Frasne;;2 rue de la gare 25560 Frasne;ccas;;;03 81 49 83 17;mairie@frasne.fr;http://www.frasne.fr/actions_sociales.aspx;ateliers_formations-;acces_payant-;46,85724;6,159942;;;;
carto_id_270;l'arÊTE;109 rue de Belfort;;Besançon;;Besançon;;109 rue de Belfort  Besançon;association;;;;;http://lartdetretousensemble.org/;;;47,2517;6,03528;;;;
carto_id_271;ASSOCIATION COMPLI'CITE;6 Grande Rue;25440;COURCELLES LES QUINGEY;;Quingey;;6 Grande Rue 25440 COURCELLES LES QUINGEY;association;;;06 33 33 84 47;contact@association-complicite.com;https://association-complicite.com/;;;47,094863;5,954917;;;;
carto_id_272;ASSOCIATION GESTION ACTIONS SOCIO-CULTURELLES DE BAVANS;41 Grande rue;;Bavans;;Bavans;;41 Grande rue  Bavans;association;;;;;;;;47,480477;6,736854;;;;
carto_id_273;ASSOCIATION SAINT-VIT INFORMATIQUE;103 rue des Granges;25000;BESANCON;;Besançon;;103 rue des Granges 25000 BESANCON;association;;;;;;;;47,2366;6,02872;;;;
carto_id_274;LES FRANCAS DU DOUBS;21 rue de l’étuve;;Montbéliard;;Montbéliard;;21 rue de l’étuve  Montbéliard;association;;;;;https://www.francas-doubs.fr/;;;47,511722;6,799014;;;;
carto_id_275;ASSOCIATION FRIP'VIE;Chem. de la Pierre Martin;;Grand-Charmont;;Grand-Charmont;;Chem. de la Pierre Martin  Grand-Charmont;association;;;03 81 32 31 14;;https://fripvie.fr/;;;48,182377;3,084461;;;;
carto_id_276;ENVIE 2E;Rte de Beaulieu;;Valentigney;;Valentigney;;Rte de Beaulieu  Valentigney;association;;;03 81 96 16 59 ;;https://www.envie2e-recyclage.fr/;;;47,45015;6,838887;;;;
carto_id_277;UNION DEPARTEMENTALE DES ASSOCIATIONS FAMILIALES;12 rue de la famille;;Besançon;;Besançon;;12 rue de la famille  Besançon;association;;;03 81 80 21 74;udafdoubs@udaf25.fr;https://www.udaf25.fr/;;;47,257;6,033;;;;
carto_id_278;INFOTUTO LES TUTEURS INFORMATIQUES;34 grande rue;;Goux-les-Usiers;;Goux-Les-Usiers;;34 grande rue  Goux-les-Usiers;association;;;;;https://www.infotuto.org/;;;46,973234;6,276257;;;;
carto_id_279;CENTRE SOCIAL D'AUDINCOURT;Rue Aimé Césaire;;Audincourt;;Audincourt;;Rue Aimé Césaire  Audincourt;collectivite;;;03 81 35 03 64;centre.social.audincourt@gmail.com;https://www.centresocialescapade.fr/;;;47,484579;6,840106;;;;
carto_id_280;LIGUE DE L'ENSEIGNEMENT - FEDERATION DEPARTEMENTALE DU DOUBS;14 rue Violet;;Besançon;;Besançon;;14 rue Violet  Besançon;association;;;;;https://www.laliguebfc.org/;;;47,2586;6,02059;;;;
carto_id_281;HARMONIE MUTUELLE;22 place de la révolution;25000;BESANCON;;Besancon;;22 place de la révolution 25000 BESANCON;entreprise;;;;;https://agences.harmonie-mutuelle.fr/agence-assurance/besancon/besancon-22-place-revolution;;;47,2396;6,02308;;;;
carto_id_282;IDEIS – Institut de l'entreprise et de l'innovation sociale ( Mission Locale et MDE) ;2 avenue des alliés;25200;MONTBELIARD;;Besançon;;2 avenue des alliés 25200 MONTBELIARD;collectivite;;;;;https://www.ideis-asso.fr/;;;47,510877;6,800633;;;;
carto_id_283;CROIX ROUGE;19 rue Rivotte;25000;BESANCON;;Besancon;;19 rue Rivotte 25000 BESANCON;association;;;03 81 81 21 63;;https://www.croix-rouge.fr/Annuaire/UNITE-LOCALE-DE-BESANCON10;;;47,2349;6,032705;;;;
carto_id_284;CENTRE COMMUNAL D’ACTION SOCIALE;11 rue Maurice Ravel;25200;MONTBELIARD;;Besançon;;11 rue Maurice Ravel 25200 MONTBELIARD;collectivite;;;;;;;;47,497154;6,799938;;;;
carto_id_285;France services Valentigney;14bis Rue Gustave Courbet;25700;Valentigney;25580;Valentigney;CA Pays de Montbéliard Agglomération;14bis Rue Gustave Courbet 25700 Valentigney;msap_mfs;Lundi : 09:00 - 12:00 / 13:30 - 17:30  Mardi : 13:30 - 17:30  Mercredi : 09:00 - 12:00  Jeudi : 13:30 - 17:30  Vendredi: 09:00 - 12:00 / 13:30 - 17:30;Immatriculationde véhicules, RSA, impôt, permis de conduire, accès aux services en ligne... Vous avez besoin daide pour vos démarches administratives ? Quel que soit lendroit où vous vivez, en ville ou à la campagne, France services est un guichet unique qui donne accès dans un seul et même lieu aux principaux organismesde services publics : le ministère de l'Intérieur, le ministère de la Justice, les Finances publiques, Pôle emploi, l'Assuranceretraite, l'Assurance maladie, la CAF, la MSA et la Poste;03 81 36 12 81;france.services@csvalentigney.org;;accomp_demarches-ateliers_formations;acces_libre;47,478234;6,828196;14bis Rue Gustave Courbet;14bis Rue Gustave Courbet 25700 Valentigney;Valentigney;25 700
carto_id_286;INFORMA'TRIP;Pôle Ressource Jeune, Place Zarautz 25 300 Pontarlier;25300;Pontarlier;25642;Pontarlier;CC du Grand Pontarlier;Pôle Ressource Jeune, Place Zarautz 25 300 Pontarlier;association;Les mercredi de 15h à 19h;Informa'Trip Solidarité a pour objectif de simplifier l’accès à du matériel informatique aux personnes dans le besoin. Notre démarche est de créer un réseau de récupération de matériel informatique afin de le reconditionner pour en faire profiter gratuitement des structures scolaires, des associations ou des personnes justifiant de ce besoin, en France et à l'étranger.;;contact@informatrip.fr;http://www.informatrip.fr;ateliers_formations;;46,911934;6,351813;Pôle Ressource Jeune, Place Zarautz;Pôle Ressource Jeune, Place Zarautz 25 300 Pontarlier;Pontarlier;25300
carto_id_287;Recyclerie Re Bon;6 rue du stade,  25120 Maîche;25120;Maîche;25356;Maîche;CC du Pays de Maîche;6 rue du stade,  25120 Maîche;association;;Un lieu pour collecter, réparer, revendre des objets de SECONDE MAIN, favoriser l'insertion professionnelle;03 63 17 64 05;contact@recyclerie-maiche.org;https://www.recyclerie-maiche.org/;;;47,246725;6,782824;6 rue du stade;6 rue du stade,  25120 Maîche;Maîche;25120
carto_id_288;CRIF FORMATION ET CONSEIL;4, rue des Granges Besançon;25000;Besançon;25056;Besançon;CA du Grand Besancon;4, rue des Granges Besançon;association;;Nous formons aux usages du numérique, à la bureautique et à la prise en main des outils digitaux permettant aux personnes de s'identifier sur un service en ligne par l'intermédiaire d'un compte existant (France connect pour accéder à son espace Ameli, Impôts, ...).;0381819380;crif@crif-formation.com;https://crif-formation.com/;;acces_payant-adapt_handicap;47,239598;6,023547;4, rue des Granges;4, rue des Granges  25000 Besançon;Besançon;25000
carto_id_289;Conseiller Numérique;6 Grande rue;25440;Courcelle;25171;Courcelles;CC Loue-Lison;6 Grande rue  25440 COURCELLES;Conseiller Numérique;;Prendre en main un smartphone ou une tablette/Prendre en main un ordinateur /Utiliser le numérique au quotidien/Approfondir ma culture numérique;+33 6 33 33 84 47;ahmed.el.mouafik@conseiller-numerique.fr;;ateliers_formations;;47,094389;5,955684;6 Grande rue;6 Grande rue  25440 COURCELLES;Courcelle;25440
carto_id_290;Conseiller Numérique;Communauté de Communes du Pays de Sancey-Belleherbe 14, rue de Lattre de Tassigny 25430 Sancey;25430;Sancey;25529;Sancey;CC du Pays de Sancey-Belleherbe;14, rue de Lattre de Tassigny 25430 Sancey;Conseiller Numérique;09h00 - 12h00 / 14h00 - 17h30;Prendre en main un smartphone ou une tablette / Prendre en main un ordinateur / Utiliser le numérique au quotidien / Approfondir ma culture numérique;+33 6 52 00 65 89;c.numerique.ccpsb@gmail.com;;ateliers_formations;acces_libre;47,303307;6,591205; 14, rue de Lattre de Tassigny ; 14, rue de Lattre de Tassigny  25430 Sancey;Sancey;25430
carto_id_291;Conseiller Numérique;Association de Gestion des activités socio-économique de Bavans, 41, Grande rue, 25550 Bavans;25550;Bavans;25048;Bavans;CA Pays de Montbéliard Agglomération;41, Grande rue, 25550 Bavans;Conseiller Numérique;09h00 - 12h00 / 13h30 - 17h30 (fermé le lundi matin);Prendre en main un smartphone ou une tablette / Prendre en main un ordinateur / Utiliser le numérique au quotidien / Approfondir ma culture numérique;+33 6 16 83 79 61;yveswen3@gmail.com;;ateliers_formations;;47,480706;6,736463;41, Grande rue;41, Grande rue, 25550 Bavans;Bavans;25550
carto_id_292;Conseiller Numérique;Les Francas du Doubs, 21, rue de l'étuve 25200 Montbéliard;25200;Montbéliard;25388;Montbéliard;CA Pays de Montbéliard Agglomération; 21, rue de l'étuve 25200 Montbéliard;Conseiller Numérique;;Prendre en main un smartphone ou une tablette / Prendre en main un ordinateur / Utiliser le numérique au quotidien / Approfondir ma culture numérique;03 81 99 87 00;numerique@francas-doubs.fr;47.511908617744744, 6.798992440032672;ateliers_formations;;47,511908;6,798992;21, rue de l'étuve;21, rue de l'étuve 25200 Montbéliard;Montbéliard;25200
carto_id_293;Conseiller Numérique;Ville de Besançon,2, rue Mégevand, 25000 Besançon;25000;Besançon;25056;Besançon;CA du Grand Besancon;2, rue Mégevand, 25000 Besançon;Conseiller Numérique;;Plusieurs lieux : Ville de Besançon / EPN Planoise / EPN Battant Bains Douches / EPN Montrapon / EPN Pierre Bayle;03 81 87 84 27;guillaume.flament@grandbesancon.fr;;ateliers_formations;acces_libre;47,236178;6,02173;2, rue Mégevand;2, rue Mégevand, 25000 Besançon;Besancon;25000
carto_id_294;Conseiller Numérique;Commune d'Ornans La Fabrique Collective, Centre Social 5, rue Saint-Laurent 25 290 Ornans;25290;Ornans;25434;Ornans;CC Loue-Lison; 5, rue Saint-Laurent 25 290 Ornans;Conseiller Numérique;09h30 - 12h00 / 13h30 - 16h30;Prendre en main un smartphone ou une tablette / Prendre en main un ordinateur  /Utiliser le numérique au quotidien / Approfondir ma culture numérique;+33 7 57 07 00 68;marie-laure.bonvalot@ornans.fr;;ateliers_formations;acces_libre;47,105631;6,146699;5, rue Saint-Laurent ;5, rue Saint-Laurent 25 290 Ornans;Ornans;25 290
carto_id_295;Conseiller Numérique;InfoTuto Les Tuteurs Informatiques, 34, Grande rue, 25520 Goux-les-Usiers;25520;Goux-les-Usiers;25282;Goux-les-Usiers;CC Altitude 800;34, Grande rue, 25520 Goux-les-Usiers;Conseiller Numérique;09h00 - 12h00 / 14h00 - 18h00;Prendre en main un smartphone ou une tablette / Prendre en main un ordinateur / Utiliser le numérique au quotidien / Approfondir ma culture numérique;;lestuteursinformatiques@gmail.com;;ateliers_formations;acces_libre;46,973214;6,276353;34, Grande rue;34, Grande rue, 25520 Goux-les-Usiers;Goux-les-Usiers;25520
carto_id_296;Conseiller Numérique;Centre Social d'Audincourt, 2, rue Aimé Césaire, 25 400 Audincourt;25400;Audincourt;25031;Audincourt;CA Pays de Montbéliard Agglomération;2, rue Aimé Césaire, 25 400 Audincourt;Conseiller Numérique;09h00 - 12h00 / 14h00 - 18h00 (Fermé le lundi et le jeudi matin);Prendre en main un smartphone ou une tablette / Prendre en main un ordinateur / Utiliser le numérique au quotidien / Approfondir ma culture numérique;+33 3 81 35 03 64;informatique@centresocialespade.fr;;ateliers_formations;acces_libre;47,484742;6,840297;2, rue Aimé Césaire;2, rue Aimé Césaire, 25 400 Audincourt;Audincourt;25 400
carto_id_297;Conseiller Numérique;IDEIS - Institut de l'entreprise et de l'innovation sociale, 2, avenue des Alliés, 25 200 Montbéliard;25200;Montbéliard;25388;Montbéliard;CA Pays de Montbéliard Agglomération; 2, avenue des Alliés, 25 200 Montbéliard;Conseiller Numérique;09h00 -12h00 / 14h00 - 18h00 (Fermé le jeudi après-midi);Prendre en main un smartphone ou une tablette / Prendre en main un ordinateur / Utiliser le numérique au quotidien / Approfondir ma culture numérique;;seher.cakal@ideis-asso.fr;;ateliers_formations;acces_libre;47,510935;6,800928;2, avenue des Alliés;2, avenue des Alliés, 25 200 Montbéliard;Montbéliard;25 200
carto_id_298;Conseiller Numérique;Association Frip'Vie - 23, rue de Gascogne - 25 200 Grand-Charmont;25200;Grand-Charmont;25284;Grand-Charmont;CA Pays de Montbéliard Agglomération; 23, rue de Gascogne - 25 200 Grand-Charmont;Conseiller Numérique;09h00 - 12h00 / 13h00 - 17h00;Prendre en main un smartphone ou une tablette / Prendre en main un ordinateur /Utiliser le numérique au quotidien / Approfondir ma culture numérique;+33 7 48 10 62 62;p.emanuel@fripvie.fr;;ateliers_formations;acces_libre;47,533355;6,818132; 23, rue de Gascogne ; 23, rue de Gascogne - 25 200 Grand-Charmont;Grand-Charmont;25 200
carto_id_299;Conseiller Numérique;Commune de Valdahon - Maison des services - 5, place du Général de Gaulle 25 800 Valdahon;25800;Valdahon;25578;Valdahon;CC des Portes du Haut-Doubs;5, place du Général de Gaulle 25 800 Valdahon;Conseiller Numérique;08h30 - 12h00 / 13h30 - 17h30 (fermé le vendredi après-midi);Prendre en main un smartphone ou une tablette / Prendre en main un ordinateur / Utiliser le numérique au quotidien / Approfondir ma culture numérique;;mp.lefevre@valdahon.com;47.1483585956648, 6.3441936390566696;ateliers_formations;acces_libre;47,148358;6,344193; 5, place du Général de Gaulle ; 5, place du Général de Gaulle 25 800 Valdahon;Valdahon;25 800
carto_id_300;Conseiller Numérique;CCAS de Voujeaucourt - 1, rue Dampierre - 25 420 Voujeaucourt;25420;Voujeaucourt;25632;Voujeaucourt;CA Pays de Montbéliard Agglomération;1, rue Dampierre - 25 420 Voujeaucourt;Conseiller Numérique;10h00 - 12h00 / 14h30 - 17h00 (fermé le mercredi et vendredi après-midi);Prendre en main un smartphone ou une tablette / Prendre en main un ordinateur / Utiliser le numérique au quotidien / Approfondir ma culture numérique;;thierry.lanoix@voujeaucourt.fr;;ateliers_formations;acces_libre;47,475002;6,764306;1, rue Dampierre ;1, rue Dampierre 25 420 Voujeaucourt;Voujeaucourt;25 420
carto_id_301;Conseiller Numérique;La Poste - Esplanade des Fêtes - 25 190 Saint-Hippolyte;25190;Saint-Hippolyte;25519;Saint-Hippolyte;CC du Pays de Maîche;Esplanade des Fêtes - 25 190 Saint-Hippolyte;Conseiller Numérique;09h00 - 12h00 / 14h00 - 17h00 (fermé le vendredi après-midi);Prendre en main un smartphone ou une tablette / Prendre en main un ordinateur / Utiliser le numérique au quotidien / Approfondir ma culture numérique;+33 6 78 62 62 01;youssef.bouchtaoui@laposte.fr;;ateliers_formations;acces_libre;47,319016;6,81437;Esplanade des Fêtes;Esplanade des Fêtes - 25 190 Saint-Hippolyte;Saint-Hippolyte;25 190
carto_id_302;Conseiller Numérique;Association St-Vit Informatique - 1 rue du four - 25 410 Saint-Vit;25410;Saint-Vit;25527;Saint-Vit;CA du Grand Besancon;1 rue du four - 25 410 Saint-Vit;Conseiller Numérique;09h00 - 12h30 / 13h30 - 17h00;Prendre en main un smartphone ou une tablette / Prendre en main un ordinateur / Utiliser le numérique au quotidien / Approfondir ma culture numérique;;troyer@saintvitinformatique.com;;ateliers_formations;acces_libre;47,180379;5,810254;1 rue du four;1 rue du four - 25 410 Saint-Vit;Saint-Vit;25 410
carto_id_303;Conseiller Numérique;Commune de Pontarlier - 56, rue de la République - 25 300 Pontarlier;25300;Pontarlier;25462;Pontarlier;CC du Grand Pontarlier;56, rue de la République - 25 300 Pontarlier;Conseiller Numérique;08h30 - 12h00 / 14h00 - 17h00;Prendre en main un smartphone ou une tablette / Prendre en main un ordinateur / Utiliser le numérique au quotidien / Approfondir ma culture numérique;;jl.vicaire@ville-pontarlier.com;;ateliers_formations;acces_libre;46,904271;6,354186;56, rue de la République;56, rue de la République - 25 300 Pontarlier;Pontarlier;25 300
carto_id_304;Conseiller Numérique;La Ligue de l'enseignement - 14 rue Violet - 25000 BESANCON;25000;Besançon;25056;Besançon;CA du Grand Besancon;La Ligue de l'enseignement - 14 rue Violet - 25000 BESANCON;Conseiller Numérique;du lundi au vendredi de 9h à 12h30 de 14h à 17h;Prendre en main un smartphone ou une tablette / Prendre en main un ordinateur / Utiliser le numérique au quotidien / Approfondir ma culture numérique;03 81 25 06 36;tcomtet.ligue25@laliguebfc.org;https://laligue25.fr/;ateliers_formations;acces_libre;47,258646;6,020067;14 rue Violet;14 rue Violet  25000 BESANCON;Besançon;25000
carto_id_305;Aidant Connect / Antenne sociale de Claire Soleil;67E rue de Chalezeule 25 000 Besançon;25000;Besançon;25056;Besançon;CA du Grand Besancon;67E rue de Chalezeule 25 000 Besançon;aidant_connect : Aidant Connect;null;Aidant Connect;;;;;;47,249774;6,053385;67E rue de Chalezeule;67E rue de Chalezeule 25 000 Besançon;Besançon;25 000
carto_id_306;Aidant Connect / Antenne sociale de Montrapon;7 rue de l'épitaphe 25 000 Besançon;25000;Besançon;25056;Besançon;CA du Grand Besancon;7 rue de l'épitaphe 25 000 Besançon;aidant_connect : Aidant Connect;null;Aidant Connect;;;;;;47,247427;5,998294;7 rue de l'épitaphe;7 rue de l'épitaphe 25 000 Besançon;,Besançon;25000
carto_id_307;Aidant Connect / Antenne sociale de Palente;128 rue des Cras 25 000 Besançon;25000;Besançon;25056;Besançon;CA du Grand Besancon;128 rue des Cras 25 000 Besançon;aidant_connect : Aidant Connect;null;Aidant Connect;;null;;;;47,261124;6,042441;128 rue des Cras;128 rue des Cras 25 000 Besançon;Besançon;25000
carto_id_308;Aidant Connect / Antenne sociale de Planoise;9, rue Pablo Picasso 25 000 Besançon;25000;Besançon;25056;Besançon;CA du Grand Besancon;9, rue Pablo Picasso 25 000 Besançon;aidant_connect : Aidant Connect;null;Aidant Connect;;null;;;;47,21972;5,973812;9, rue Pablo Picasso;9, rue Pablo Picasso 25 000 Besançon;Besançon;25000
carto_id_309;Aidant Connect / Association Julienne JAVEL - Service Mission Habitat;2 Grande rue 25 220 Chalezeule;25220;Chalezeule;25112;Chalezeule;CA du Grand Besancon;2 Grande rue 25 220 Chalezeule;aidant_connect : Aidant Connect;;Aidant Connect;null;null;null;;;47,259884;6,073818;2 Grande rue;2 Grande rue 25 220 Chalezeule;Chalezeule;25220
carto_id_310;Aidant Connect / CCAS commune de Mandeure;34 rue de la Libération 25350 Mandeure;25350;Mandeure;25367;Mandeure;CA Pays de Montbéliard Agglomération;34 rue de la Libération 25350 Mandeure;aidant_connect : Aidant Connect;;Aidant Connect;null;;null;;;47,450391;6,809305;34 rue de la Libération;34 rue de la Libération 25350 Mandeure;Mandeure;25360
carto_id_311;Aidant Connect / CCAS de Montbélard;11 rue Maurice Ravel 25 200 Montbéliard;25200;Montbéliard;25388;Montbéliard;CA Pays de Montbéliard Agglomération;11 rue Maurice Ravel 25 200 Montbéliard;aidant_connect : Aidant Connect;;Aidant Connect;;;;;;47,497596;6,800183;11 rue Maurice Ravel;11 rue Maurice Ravel 25 200 Montbéliard;Montbéliard;25200
carto_id_312;Aidant Connect / Centre Nelson Mandela;13, avenue de l'Ile de France 25 000 Besançon;25000;Besançon;25056;Besançon;CA du Grand Besancon;13, avenue de l'Ile de France 25 000 Besançon;aidant_connect : Aidant Connect;;Aidant Connect;;;;;;47,221236;5,96764;13, avenue de l'Ile de France;13, avenue de l'Ile de France 25 000 Besançon;Besançon;25000
carto_id_313;Aidant Connect / Commune Amagney;1, Place de la Mairie 25220 Amagney;25220;Amagney;25014;Amagney;CA du Grand Besancon;1, Place de la Mairie 25220 Amagney;aidant_connect : Aidant Connect;;Aidant Connect;;;;;;47,304498;6,150457;1, Place de la Mairie ;1, Place de la Mairie 25220 Amagney;Amagney;25220
